#	ZT0	ZT2	ZT4	ZT6	ZT8	ZT10	ZT12	ZT14	ZT16	ZT18	ZT20	ZT22	ZT24	ZT26	ZT28	ZT30	ZT32	ZT34	ZT36	ZT38	ZT40	ZT42	ZT44	ZT46
0	11.10706589	10.92119126	10.4284954	10.02213715	9.56233368	9.168960334	8.90766774	9.13833341	9.312004338	9.9778724	10.59170277	11.03822754	11.10060045	10.87949668	10.56690507	9.868723963	9.410804815	8.975576095	8.963619557	9.230744553	9.643060819	9.949175801	10.59065066	10.7983645
1	10.92571815	10.64087757	10.3742182	9.683737394	9.314746907	8.921478017	8.984930407	9.292919083	9.759321496	10.21013696	10.88924005	11.02254448	11.07665762	10.76811926	10.34236747	9.519064899	9.477656355	9.04278121	9.119722719	9.3028483	9.930512223	10.11847179	10.70293707	11.0272995
2	10.83529931	10.46898423	9.917919108	9.440663987	9.262053119	8.976341898	9.157701449	9.511939853	9.969886143	10.56631985	11.04312479	10.99539536	10.7315957	10.35821508	9.889228275	9.545660261	9.04128058	8.747214793	9.315769939	9.530354883	10.02867626	10.54334239	10.83518036	11.0209961
3	10.78242399	10.40620737	9.776302921	9.507067668	9.06970261	8.963823963	9.111183325	9.792924689	10.2709535	10.56267334	10.911019	10.97179266	10.59080291	10.25226346	9.849540177	9.10296392	8.984141955	9.091346544	9.283565872	9.939504572	10.38489335	10.85902977	10.93649469	10.90486671
4	10.45433951	10.09106949	9.391090401	9.215405512	8.962695783	8.918932387	9.596252601	9.887923586	10.6024072	10.90087678	10.92235397	10.92263943	10.70779172	10.09677654	9.468485788	9.08754131	8.911793995	9.124610151	9.532228399	9.965371283	10.45839549	10.85842605	11.00509955	11.03917854
5	10.41491776	9.776116539	9.365897804	8.924140004	8.983826036	9.375444505	9.803798655	10.23986862	10.56742587	10.86899578	11.03712959	10.79003527	10.3110539	9.756144179	9.030422354	9.070181486	9.010124558	9.39321891	9.920388899	10.1935946	10.7863381	10.98199929	10.94103998	10.72015874
6	9.908391371	9.379028844	9.124749266	9.047088882	9.190875867	9.412924812	9.904707126	10.40997434	10.79022741	10.99150714	10.88464226	10.56536529	9.842652103	9.475318075	9.187197231	8.983471961	9.123699475	9.42528859	9.787725193	10.51659752	10.90848367	10.98384841	10.91240876	10.60810001
7	9.725667953	9.2959194	9.070331151	9.041960573	9.255242554	9.918598218	10.28230127	10.75633247	10.86968322	10.81523676	10.72949663	10.28157122	9.684146131	9.316579367	9.080267469	8.924833794	9.388366416	9.671034911	10.26803052	10.9061963	11.00445811	10.86207671	10.86743064	10.25690756
8	9.331815998	9.398614439	8.79494775	9.185415014	9.58386427	9.932367344	10.68930176	10.93148718	11.05090916	10.93133745	10.35217844	10.06310203	9.622373578	9.087994759	9.176630808	9.193904883	9.549778383	10.08222627	10.5272484	10.85893888	11.11746944	10.85259398	10.46876774	10.06541383
9	9.603801325	9.14659136	9.067745838	9.240212138	9.715252546	10.44389913	10.61133344	11.03578297	11.18814339	10.68303726	10.3692024	9.602406782	9.30607716	9.058859145	9.063472958	9.304810238	9.639133088	10.20653705	10.86348933	10.99919476	11.05873601	10.5565413	10.10266017	9.770720933
10	8.936873007	8.858808047	9.174592695	9.540826951	10.03506092	10.36415864	10.84182216	11.15816344	10.77249899	10.68786112	9.968391175	9.38840576	9.314060277	9.098394574	9.08362832	9.664996132	10.03503228	10.51248628	10.78341241	10.93917674	10.8550589	10.56575176	10.11787253	9.427899585
11	8.867273818	9.025791145	9.2685253	9.773645737	10.09382356	10.63683634	11.08946706	10.87130299	10.70963752	10.08839754	9.524533137	9.213313288	9.028248549	9.033266848	9.323093408	9.575563647	10.25167325	10.79504343	11.01164741	10.8689665	10.45832978	10.02657258	9.889120019	9.37194253
12	9.124714382	9.200396956	9.457398065	10.04013339	10.4696053	10.85832314	11.08685106	10.93163161	10.56874386	10.01097436	9.735614115	8.885854548	9.029806237	9.301580976	9.66805658	10.05411304	10.50031126	10.82446009	10.9233554	10.81061262	10.41556757	9.891479534	9.537353156	9.105405367
13	11.10706589	10.64087757	9.917919108	10.02213715	9.56233368	8.921478017	9.157701449	9.13833341	9.312004338	10.21013696	11.04312479	11.03822754	11.10060045	10.76811926	9.889228275	9.868723963	9.410804815	9.04278121	9.315769939	9.230744553	9.643060819	10.11847179	10.83518036	10.7983645
14	11.10706589	10.64087757	9.776302921	9.047088882	10.03506092	9.168960334	8.984930407	9.511939853	9.312004338	10.21013696	10.911019	10.56536529	9.314060277	10.87949668	10.34236747	9.545660261	9.410804815	9.04278121	9.283565872	10.51659752	10.8550589	9.949175801	10.70293707	11.0209961
15	11.10706589	10.64087757	9.917919108	9.507067668	8.962695783	9.375444505	9.904707126	10.75633247	11.05090916	10.68786112	10.59170277	11.02254448	10.7315957	10.25226346	9.468485788	9.070181486	9.123699475	9.671034911	10.5272484	10.93917674	9.643060819	10.11847179	10.83518036	10.90486671
16	11.10706589	2.201660366	3.444490199	10.02213715	4.113249873	9.410125518	8.90766774	7.997938697	2.754544425	9.9778724	8.097867876	7.168789565	11.10060045	9.652156803	2.178519196	9.868723963	9.410804815	4.434316392	6.038364822	9.230744553	4.920145122	2.06191222	10.59065066	10.7983645
17	11.10706589	0.555368764	4.045487162	10.02213715	3.477566817	5.842299936	7.501357464	9.13833341	0.80655088	4.876879148	2.608194067	11.03822754	0.736844348	9.757239409	6.925390677	9.868723963	8.483130466	8.718541858	1.434299664	9.230744553	3.552161354	0.443307152	4.226520031	10.7983645
18	4.525636437	9.766233839	1.700873632	1.846828473	4.775493286	6.247684732	2.866561199	5.785842108	7.406600602	9.060417701	2.279218632	1.690644438	6.519628667	8.740585877	2.510747543	9.624093996	0.400992254	5.108216009	5.518077531	6.668178274	8.439029832	9.562541894	4.652320513	2.994507033
19	5.106381526	3.709658585	8.598662267	2.725214504	6.713400845	6.155338338	2.217541324	8.784449218	5.190435586	3.16619903	3.471798522	0.086895415	7.4322097	0.586873549	9.517804705	0.18913172	3.513833096	6.569601065	7.869318457	2.53806171	2.666889817	4.449150087	2.391685489	4.300412077
20	8.731515625	8.124276346	4.813092388	9.41073943	2.677272458	3.548313735	4.251389765	6.571587184	5.424507203	9.0639951	7.005934675	2.116149541	7.846873304	4.946052565	4.744525665	3.732956877	7.521293324	7.703213446	9.60435619	8.354427426	8.394734153	0.22207901	0.349342699	8.738565056
21	6.093453195	2.766907072	1.045059473	7.756139831	8.794390156	5.179377028	4.522671877	8.082383043	3.118524582	1.486883057	5.839590295	2.587364908	2.508789842	8.675255369	9.741423377	3.478960606	2.840565556	1.958758134	1.773302671	5.449012717	1.879461812	0.488346297	6.971243863	3.384571867
22	8.38330584	3.074426037	8.543618399	6.706835401	1.534831079	3.406543622	5.038960979	7.867475744	8.60122278	0.99922233	3.691785244	3.980939271	7.738778782	5.795750091	3.969761885	9.85694749	2.207541174	2.289654459	9.659031452	2.907858242	2.403734065	8.232231377	8.978329066	8.083858716
23	7.693667676	8.064483424	4.684140534	2.972145943	2.954750139	0.851428841	7.078227416	7.576963761	8.153693159	4.976017337	1.89115774	9.065447641	1.424698601	3.613658867	3.851887913	4.389419352	2.183950102	8.272556492	6.818036743	1.808611292	3.356034038	1.81450193	7.833776918	1.036366405
